X	Y	Z	INT_TOP
-20.4716	2.33631	8.01929	2.44141
-20.4717	2.34636	8.01856	3.02734
-20.4717	2.35644	8.01902	2.75879
-20.4718	2.36654	8.0195	3.41797
-20.4718	2.37661	8.01936	2.75879
-20.4719	2.38669	8.01906	2.12402
-20.4718	2.39682	8.01917	2.41699
-20.4718	2.40691	8.01908	2.56348
-20.4718	2.41699	8.01897	2.68555
-20.4718	2.42706	8.01912	2.92969
-20.4718	2.43711	8.01885	2.97852
-20.4718	2.44714	8.01831	2.66113
-20.4718	2.45714	8.01823	3.17383
-20.4718	2.46714	8.01832	3.02734
-20.4718	2.47711	8.01817	3.07617
-20.4718	2.48711	8.01764	2.51465
-20.4718	2.49716	8.01804	2.56348
-20.4717	2.50719	8.01773	2.51465
-20.4717	2.51721	8.0178	2.85645
-20.4717	2.52724	8.01782	3.125
-20.4717	2.53726	8.01764	2.97852
-20.4717	2.54731	8.01729	3.00293
-20.4717	2.55736	8.01764	4.02832
-20.4717	2.56741	8.01687	2.46582
-20.4717	2.57744	8.01691	2.9541
-20.4717	2.58746	8.01668	2.53906
-20.4717	2.59749	8.01675	3.24707
-20.4717	2.60751	8.01682	2.68555
-20.4717	2.61756	8.01614	1.87988
-20.4717	2.62761	8.01653	2.63672
-20.4717	2.63766	8.01604	2.68555
-20.4717	2.64769	8.0156	2.02637
-20.4717	2.65771	8.01577	2.14844
-20.4717	2.66774	8.01592	3.22266
-20.4717	2.67776	8.01569	2.46582
-20.4717	2.68779	8.01586	3.125
-20.4717	2.69779	8.016	3.83301
-20.4716	2.70779	8.0153	2.51465
-20.4716	2.71779	8.01462	1.80664
-20.4716	2.72779	8.01534	2.51465
-20.4716	2.73776	8.01518	2.39258
-20.4716	2.74776	8.01609	1.41602
-20.4716	2.75776	8.01652	2.0752
-20.4716	2.76771	8.01601	1.87988
-20.4716	2.77764	8.01475	2.7832
-20.4716	2.78759	8.01503	2.36816
-20.4716	2.79756	8.01492	2.80762
-20.4716	2.80754	8.01441	3.2959
-20.4716	2.81754	8.01439	2.88086
-20.4716	2.82751	8.01434	3.00293
-20.4716	2.83749	8.01462	2.51465
-20.4717	2.84746	8.01456	3.2959
-20.4717	2.85741	8.0144	3.36914
-20.4717	2.86736	8.01441	2.9541
-20.4717	2.87731	8.01437	3.49121
-20.4717	2.88726	8.01431	3.00293
-20.4717	2.89721	8.01393	3.19824
-20.4717	2.90716	8.01362	2.34375
-20.4717	2.91714	8.0137	2.34375
-20.4717	2.92716	8.01326	3.24707
-20.4717	2.93716	8.01372	3.39355
-20.4717	2.94714	8.01338	3.71094
-20.4717	2.95709	8.01361	3.36914
-20.4717	2.96704	8.01323	3.24707
-20.4717	2.97704	8.01304	3.71094
-20.4717	2.98704	8.01287	3.07617
-20.4717	2.99704	8.01255	3.22266
-20.4717	3.00706	8.01233	3.17383
-20.4717	3.01709	8.01209	3.19824
-20.4717	3.02709	8.01218	3.02734
-20.4717	3.03709	8.01145	2.6123
-20.4717	3.04709	8.01159	2.46582
-20.4717	3.05709	8.01071	2.80762
-20.4717	3.06706	8.01075	3.07617
-20.4717	3.07706	8.01155	2.70996
-20.4717	3.08714	8.01151	3.27148
-20.4717	3.09724	8.01147	2.80762
-20.4717	3.10737	8.01126	3.2959
-20.4717	3.11746	8.01122	3.34473
-20.4717	3.12751	8.01078	2.92969
-20.4717	3.13756	8.01042	3.14941
-20.4717	3.14767	8.01036	2.92969
-20.4717	3.15776	8.01008	3.32031
-20.4717	3.16781	8.00978	3.02734
-20.4717	3.17786	8.00949	2.66113
-20.4717	3.18789	8.00972	3.6377
-20.4717	3.19789	8.00941	3.02734
-20.4717	3.20786	8.00982	3.27148
-20.4717	3.21784	8.00961	2.53906
-20.4716	3.22779	8.00963	3.80859
-20.4716	3.23771	8.00932	3.4668
-20.4717	3.24769	8.00937	3.56445
-20.4716	3.25769	8.00926	3.68652
-20.4716	3.26766	8.00922	3.2959
-20.4716	3.27764	8.00856	2.36816
-20.4716	3.28761	8.00843	3.14941
-20.4715	3.29759	8.00804	3.02734
-20.4715	3.30756	8.00763	2.73438
-20.4715	3.31756	8.00727	2.31934
-20.4715	3.32756	8.00806	2.49023
-20.4715	3.33756	8.00791	2.97852
-20.4715	3.34759	8.00824	3.34473
-20.4715	3.35756	8.0077	3.24707
-20.4715	3.36756	8.00785	2.41699
-20.4715	3.37759	8.00776	2.44141
-20.4715	3.38764	8.0068	2.49023
-20.4715	3.39769	8.0074	3.19824
-20.4715	3.40766	8.00755	3.14941
-20.4715	3.41769	8.0071	2.88086
-20.4716	3.42771	8.00702	2.92969
-20.4716	3.43769	8.00679	3.51563
-20.4716	3.44764	8.00678	2.83203
-20.4716	3.45754	8.00683	3.14941
-20.4716	3.46744	8.00675	2.75879
-20.4717	3.47734	8.00661	3.00293
-20.4717	3.48726	8.00635	3.2959
-20.4716	3.49719	8.0068	3.4668
-20.4716	3.50706	8.0066	3.4668
-20.4716	3.51696	8.00668	3.71094
-20.4716	3.52696	8.00636	3.6377
-20.4716	3.53699	8.00604	3.27148
-20.4716	3.54701	8.00589	2.46582
-20.4716	3.55704	8.00563	2.7832
-20.4716	3.56704	8.00562	3.32031
-20.4716	3.57709	8.00532	2.31934
-20.4716	3.58714	8.00508	3.4668
-20.4716	3.59719	8.0052	2.34375
-20.4716	3.60724	8.00537	2.34375
-20.4716	3.61724	8.00526	2.49023
-20.4717	3.62726	8.0052	2.7832
-20.4717	3.63729	8.00491	4.02832
-20.4717	3.64731	8.0046	3.17383
-20.4718	3.65731	8.00431	2.6123
-20.4718	3.66731	8.00432	2.9541
-20.4718	3.67734	8.00432	3.4668
-20.4719	3.68731	8.00413	3.125
-20.4719	3.69731	8.00421	2.90527
-20.4719	3.70736	8.00382	3.22266
-20.4719	3.71736	8.00401	3.27148
-20.4719	3.72736	8.0041	4.56543
-20.4718	3.73739	8.00387	2.88086
-20.4718	3.74736	8.0037	4.39453
-20.4717	3.75734	8.00354	5.2002
-20.4717	3.76736	8.00358	4.39453
-20.4716	3.77739	8.00324	3.71094
-20.4716	3.78744	8.0032	2.41699
-20.4715	3.79751	8.00308	2.80762
-20.4715	3.80754	8.00284	4.27246
-20.4714	3.81756	8.00269	3.27148
-20.4714	3.82759	8.00268	3.51563
-20.4714	3.83759	8.00245	4.00391
-20.4714	3.84754	8.00239	3.4668
-20.4714	3.85751	8.00226	3.75977
-20.4714	3.86754	8.00201	3.54004
-20.4714	3.87759	8.00182	3.14941
-20.4714	3.88764	8.00151	3.17383
-20.4714	3.89766	8.00181	3.54004
-20.4714	3.90769	8.00119	2.56348
-20.4714	3.91771	8.00131	3.44238
-20.4715	3.92774	8.00126	3.34473
-20.4715	3.93776	8.00079	2.58789
-20.4716	3.94779	8.00057	3.2959
-20.4716	3.95779	8.00053	2.83203
-20.4716	3.96776	8.00065	2.36816
-20.4717	3.97771	8.00065	3.61328
-20.4717	3.98766	8.0005	3.36914
-20.4717	3.99761	8.00041	3.66211
-20.4717	4.00756	7.99998	2.41699
-20.4717	4.01751	7.9999	2.73438
-20.4717	4.02746	7.99937	2.41699
-20.4717	4.03746	7.99972	2.51465
-20.4717	4.04749	7.99931	2.29492
-20.4717	4.05749	7.99944	2.68555
-20.4717	4.06751	7.99888	2.41699
-20.4717	4.07751	7.99901	2.17285
-20.4717	4.08751	7.99916	2.27051
-20.4717	4.09754	7.99958	2.02637
-20.4717	4.10756	7.99965	2.31934
-20.4717	4.11759	7.99869	2.44141
-20.4717	4.12759	7.99897	1.95313
-20.4717	4.13759	7.99873	3.93066
-20.4717	4.14759	7.99841	3.51563
-20.4717	4.15759	7.99838	3.19824
-20.4717	4.16756	7.99839	2.58789
-20.4718	4.17754	7.99748	2.70996
-20.4718	4.18754	7.99757	2.75879
-20.4718	4.19751	7.99726	1.92871
-20.4718	4.20746	7.99748	2.66113
-20.4718	4.21741	7.9977	3.02734
-20.4718	4.22736	7.99783	3.44238
-20.4719	4.23734	7.9976	3.54004
-20.4719	4.24729	7.99681	2.85645
-20.4719	4.25724	7.99725	3.41797
-20.472	4.26721	7.997	1.7334
-20.472	4.27716	7.99728	2.24609
-20.4719	4.28716	7.99709	2.68555
-20.4719	4.29719	7.99677	2.80762
-20.4719	4.30719	7.99665	2.83203
-20.4719	4.31721	7.99664	3.71094
-20.4719	4.32724	7.99619	3.19824
-20.4719	4.33726	7.9963	3.14941
-20.4719	4.34734	7.99541	3.02734
-20.4719	4.35744	7.9955	2.90527
-20.4719	4.36751	7.99524	2.51465
-20.4719	4.37756	7.995	2.63672
-20.4719	4.38761	7.99527	3.44238
-20.4718	4.39766	7.99536	3.39355
-20.4718	4.40774	7.99481	2.83203
-20.4718	4.41781	7.99438	2.7832
-20.4717	4.42786	7.99442	3.39355
-20.4717	4.43789	7.99474	3.68652
-20.4717	4.44789	7.9945	3.17383
-20.4717	4.45786	7.9941	3.24707
-20.4716	4.46786	7.9938	2.63672
-20.4716	4.47786	7.99481	3.22266
-20.4716	4.48784	7.99481	2.9541
-20.4716	4.49781	7.99425	3.78418
-20.4716	4.50779	7.99385	3.02734
-20.4716	4.51776	7.99383	3.02734
-20.4716	4.52776	7.99325	2.66113
-20.4716	4.53779	7.99309	2.75879
-20.4716	4.54779	7.99294	2.49023
-20.4716	4.55776	7.99268	2.14844
-20.4716	4.56779	7.99263	2.39258
-20.4716	4.57784	7.99191	2.46582
-20.4716	4.58784	7.99214	2.44141
-20.4716	4.59784	7.99113	1.61133
-20.4716	4.60781	7.99149	2.49023
-20.4716	4.61779	7.99183	2.0752
-20.4716	4.62776	7.99257	1.92871
-20.4716	4.63774	7.99221	2.7832
-20.4716	4.64771	7.99163	2.6123
-20.4716	4.65769	7.99154	3.27148
-20.4716	4.66764	7.99122	2.66113
-20.4716	4.67756	7.99125	2.41699
-20.4716	4.68751	7.99053	1.92871
-20.4716	4.69746	7.99057	2.56348
-20.4716	4.70744	7.99032	2.58789
-20.4717	4.71746	7.99049	2.66113
-20.4717	4.72749	7.99023	2.51465
-20.4717	4.73749	7.9902	2.51465
-20.4717	4.74749	7.99026	2.88086
-20.4718	4.75751	7.99	2.39258
-20.4718	4.76751	7.98998	2.02637
-20.4718	4.77751	7.98967	3.17383
-20.4718	4.78751	7.98956	2.39258
-20.4718	4.79746	7.98941	2.68555
-20.4718	4.80746	7.98922	2.41699
-20.4718	4.81746	7.98945	2.46582
-20.4719	4.82741	7.98926	2.63672
-20.4719	4.83739	7.98928	2.44141
-20.4719	4.84734	7.98904	2.44141
-20.4719	4.85729	7.98871	2.19727
-20.4718	4.86726	7.98929	2.56348
-20.4718	4.87724	7.9892	2.97852
-20.4718	4.88724	7.98914	2.97852
-20.4718	4.89724	7.989	2.68555
-20.4718	4.90721	7.98878	2.70996
-20.4718	4.91719	7.98857	2.31934
-20.4718	4.92716	7.98807	2.80762
-20.4718	4.93711	7.98832	2.97852
-20.4718	4.94709	7.98783	2.36816
-20.4718	4.95709	7.9877	2.90527
-20.4718	4.96711	7.98727	2.73438
-20.4718	4.97719	7.98721	2.7832
-20.4717	4.98726	7.98694	2.58789
-20.4717	4.99731	7.987	3.44238
-20.4718	5.00734	7.98657	3.07617
-20.4717	5.01736	7.98674	2.90527
-20.4717	5.02739	7.9867	3.49121
-20.4717	5.03741	7.98579	3.44238
-20.4717	5.04744	7.98654	2.85645
-20.4717	5.05749	7.98681	2.88086
-20.4717	5.06756	7.98682	3.10059
-20.4717	5.07759	7.9867	3.14941
-20.4717	5.08761	7.98624	2.44141
-20.4717	5.09766	7.9863	3.07617
-20.4716	5.10766	7.98591	2.63672
-20.4716	5.11764	7.98585	2.88086
-20.4716	5.12764	7.98537	3.10059
-20.4716	5.13764	7.98525	2.46582
-20.4716	5.14764	7.98499	2.22168
-20.4716	5.15761	7.98485	2.85645
-20.4716	5.16759	7.98515	2.39258
-20.4715	5.17759	7.98511	3.6377
-20.4715	5.18761	7.98493	3.05176
-20.4715	5.19764	7.98513	3.27148
-20.4715	5.20766	7.98474	3.24707
-20.4715	5.21769	7.98481	2.36816
-20.4715	5.22764	7.98459	2.56348
-20.4715	5.23761	7.98489	3.61328
-20.4715	5.24764	7.9846	3.61328
-20.4715	5.25764	7.98452	2.88086
-20.4715	5.26764	7.98455	3.39355
-20.4715	5.27764	7.98485	0.952148
-20.4715	5.28766	7.98412	2.14844
-20.4716	5.29769	7.98386	3.41797
-20.4716	5.30769	7.9843	3.34473
-20.4716	5.31769	7.98434	2.66113
-20.4716	5.32769	7.98403	3.05176
-20.4716	5.33769	7.98376	2.92969
-20.4717	5.34766	7.98293	2.29492
-20.4717	5.35764	7.98271	2.51465
-20.4717	5.36764	7.98227	2.14844
-20.4716	5.37764	7.98209	2.09961
-20.4716	5.38764	7.98148	2.63672
-20.4716	5.39761	7.98228	2.75879
-20.4716	5.40756	7.98221	3.22266
-20.4716	5.41754	7.98207	3.10059
-20.4716	5.42751	7.98248	2.09961
-20.4716	5.43749	7.98227	1.5625
-20.4716	5.44746	7.98281	2.00195
-20.4716	5.45741	7.98231	2.97852
-20.4716	5.46741	7.98166	2.0752
-20.4716	5.47744	7.98133	2.39258
-20.4716	5.48744	7.98059	2.41699
-20.4716	5.49744	7.97978	2.9541
-20.4716	5.50744	7.97946	3.54004
-20.4716	5.51744	7.97938	3.32031
-20.4716	5.52741	7.97984	2.63672
-20.4717	5.53739	7.98074	3.49121
-20.4717	5.54739	7.98075	3.36914
-20.4717	5.55739	7.9802	3.14941
-20.4717	5.56741	7.97991	2.22168
-20.4717	5.57744	7.97994	2.73438
-20.4717	5.58744	7.97942	2.90527
-20.4717	5.59744	7.97887	2.63672
-20.4717	5.60746	7.97929	2.66113
-20.4717	5.61746	7.97914	3.05176
-20.4717	5.62741	7.9794	3.34473
-20.4717	5.63741	7.97923	2.85645
-20.4717	5.64741	7.97913	3.41797
-20.4717	5.65741	7.97878	2.36816
-20.4717	5.66744	7.97885	3.17383
-20.4717	5.67746	7.97871	2.9541
-20.4717	5.68751	7.97859	2.24609
-20.4716	5.69754	7.97879	3.88184
-20.4716	5.70759	7.97851	2.75879
-20.4716	5.71764	7.97804	3.07617
-20.4716	5.72766	7.9781	2.68555
-20.4716	5.73769	7.97778	2.02637
-20.4716	5.74769	7.97762	3.10059
-20.4716	5.75766	7.97737	3.27148
-20.4716	5.76766	7.97722	2.31934
-20.4716	5.77769	7.97678	2.00195
-20.4716	5.78771	7.97771	1.58691
-20.4716	5.79774	7.97742	1.95313
-20.4716	5.80774	7.97751	1.92871
-20.4716	5.81776	7.9779	1.80664
-20.4716	5.82776	7.97659	2.88086
-20.4716	5.83771	7.97678	2.14844
-20.4716	5.84769	7.97708	1.58691
-20.4716	5.85769	7.97796	2.02637
-20.4717	5.86769	7.97644	2.09961
-20.4717	5.87771	7.97635	2.02637
-20.4717	5.88774	7.9764	2.17285
-20.4716	5.89774	7.97614	2.85645
-20.4716	5.90774	7.97547	3.00293
-20.4716	5.91774	7.97506	2.68555
-20.4716	5.92771	7.97578	2.49023
-20.4716	5.93769	7.97582	2.88086
-20.4716	5.94764	7.97564	2.66113
-20.4716	5.95761	7.97567	2.49023
-20.4716	5.96761	7.97537	2.53906
-20.4716	5.97759	7.9752	2.51465
-20.4716	5.98759	7.97483	3.07617
-20.4716	5.99764	7.97478	2.00195
-20.4716	6.00769	7.97472	2.46582
-20.4716	6.01769	7.97478	2.31934
-20.4716	6.02766	7.97493	3.14941
-20.4716	6.03761	7.97504	3.27148
-20.4717	6.04756	7.97422	3.125
-20.4717	6.05751	7.9733	3.6377
-20.4717	6.06749	7.97327	2.92969
-20.4717	6.07749	7.97259	2.17285
-20.4717	6.08749	7.97365	2.75879
-20.4717	6.09749	7.97393	3.00293
-20.4717	6.10749	7.97432	3.02734
-20.4717	6.11749	7.97393	2.83203
-20.4717	6.12749	7.97357	3.02734
-20.4717	6.13751	7.97315	2.85645
-20.4718	6.14754	7.97393	1.70898
-20.4718	6.15756	7.97354	1.92871
-20.4718	6.16759	7.97363	1.44043
-20.4718	6.17759	7.97304	1.48926
-20.4718	6.18759	7.97248	2.97852
-20.4718	6.19756	7.97196	3.02734
-20.4718	6.20754	7.97275	2.9541
-20.4717	6.21754	7.97254	3.00293
-20.4717	6.22754	7.97234	2.51465
-20.4717	6.23751	7.97192	2.12402
-20.4717	6.24746	7.97196	2.90527
-20.4718	6.25744	7.97234	3.00293
-20.4718	6.26744	7.97197	2.97852
-20.4717	6.27744	7.97122	2.05078
-20.4717	6.28749	7.97114	2.7832
-20.4717	6.29754	7.97126	3.02734
-20.4717	6.30759	7.97086	2.66113
-20.4717	6.31766	7.97118	2.66113
-20.4717	6.32766	7.97166	3.02734
-20.4718	6.33766	7.97139	3.02734
-20.4718	6.34769	7.97055	2.53906
-20.4718	6.35766	7.97024	2.27051
-20.4718	6.36766	7.96884	2.6123
-20.4718	6.37769	7.96936	2.29492
-20.4717	6.38771	7.96926	3.17383
-20.4717	6.39776	7.96942	3.51563
-20.4717	6.40779	7.97012	2.14844
-20.4717	6.41779	7.97026	3.14941
-20.4718	6.42776	7.97033	3.19824
-20.4718	6.43774	7.97	3.125
-20.4718	6.44774	7.97005	2.9541
-20.4718	6.45774	7.96987	2.51465
-20.4717	6.46774	7.96954	2.66113
-20.4717	6.47774	7.96993	3.90625
-20.4717	6.48774	7.96955	3.19824
-20.4717	6.49774	7.96939	4.05273
-20.4717	6.50774	7.96935	4.07715
-20.4716	6.51776	7.96932	3.90625
-20.4716	6.52776	7.96901	4.44336
-20.4716	6.53774	7.96899	3.78418
-20.4716	6.54771	7.96867	2.63672
-20.4716	6.55771	7.96869	2.56348
-20.4716	6.56771	7.96816	3.58887
-20.4716	6.57771	7.96763	2.46582
-20.4716	6.58769	7.96813	4.05273
-20.4717	6.59764	7.96797	3.54004
-20.4717	6.60759	7.96774	2.97852
-20.4717	6.61754	7.96794	4.3457
-20.4717	6.62754	7.96789	4.49219
-20.4717	6.63754	7.96797	2.90527
-20.4717	6.64756	7.96879	1.83105
-20.4717	6.65759	7.96888	1.44043
-20.4717	6.66761	7.96711	2.05078
-20.4717	6.67764	7.96652	3.02734
-20.4717	6.68766	7.96621	2.75879
-20.4717	6.69769	7.96591	2.17285
-20.4717	6.70766	7.96586	2.46582
-20.4717	6.71764	7.96552	2.80762
-20.4717	6.72761	7.96534	3.00293
-20.4717	6.73756	7.96552	2.85645
-20.4717	6.74751	7.96523	3.44238
-20.4717	6.75749	7.96585	2.0752
-20.4717	6.76746	7.96577	2.97852
-20.4717	6.77746	7.96531	3.61328
-20.4716	6.78749	7.96551	3.51563
-20.4716	6.79751	7.96554	1.9043
-20.4716	6.80751	7.96524	2.24609
-20.4716	6.81751	7.96496	3.34473
-20.4716	6.82754	7.96562	2.90527
-20.4716	6.83756	7.96563	2.85645
-20.4716	6.84759	7.96515	3.00293
-20.4717	6.85761	7.96474	2.24609
-20.4717	6.86764	7.96468	2.85645
-20.4717	6.87766	7.96417	2.9541
-20.4717	6.88766	7.96346	2.51465
-20.4717	6.89766	7.96354	2.56348
-20.4717	6.90769	7.96349	2.7832
-20.4717	6.91769	7.9635	2.51465
-20.4717	6.92769	7.96346	2.73438
-20.4717	6.93771	7.96354	2.70996
-20.4717	6.94774	7.96376	4.15039
-20.4717	6.95774	7.96281	3.07617
-20.4717	6.96774	7.96256	2.83203
-20.4717	6.97771	7.96289	2.75879
-20.4717	6.98771	7.96313	3.125
-20.4717	6.99771	7.96312	3.19824
-20.4717	7.00771	7.96265	3.22266
-20.4717	7.01774	7.9621	2.63672
-20.4717	7.02776	7.9621	1.31836
-20.4717	7.03779	7.963	1.9043
-20.4717	7.04779	7.96309	1.3916
-20.4717	7.05779	7.96198	1.80664
-20.4717	7.06781	7.9616	2.53906
-20.4717	7.07784	7.96146	3.49121
-20.4717	7.08781	7.96182	3.39355
-20.4716	7.09781	7.96157	3.61328
-20.4716	7.10781	7.96215	3.80859
-20.4716	7.11781	7.96191	3.39355
-20.4716	7.12781	7.96181	4.15039
-20.4716	7.13781	7.96155	3.19824
-20.4716	7.14784	7.96075	2.51465
-20.4716	7.15784	7.96081	3.44238
-20.4716	7.16784	7.96116	3.61328
-20.4716	7.17784	7.96108	3.66211
-20.4716	7.18784	7.96045	3.2959
-20.4716	7.19784	7.96081	3.54004
-20.4716	7.20786	7.96034	3.34473
-20.4716	7.21789	7.96015	3.41797
-20.4716	7.22789	7.96017	3.54004
-20.4716	7.23789	7.95971	3.58887
-20.4716	7.24789	7.95976	3.66211
-20.4717	7.25784	7.95961	3.05176
-20.4717	7.26776	7.9598	3.54004
-20.4717	7.27774	7.95909	2.66113
-20.4717	7.28771	7.95904	3.07617
-20.4716	7.29766	7.95857	2.02637
-20.4716	7.30761	7.95841	2.31934
-20.4716	7.31759	7.95838	2.90527
-20.4716	7.32756	7.95835	3.6377
-20.4716	7.33754	7.95872	3.93066
-20.4716	7.34754	7.95894	4.3457
-20.4716	7.35754	7.95851	4.27246
-20.4716	7.36754	7.95834	3.02734
-20.4716	7.37751	7.95818	3.71094
-20.4716	7.38749	7.95798	3.71094
-20.4716	7.39749	7.9578	3.68652
-20.4717	7.40749	7.95793	3.73535
-20.4717	7.41751	7.95798	3.68652
-20.4717	7.42754	7.95765	3.49121
-20.4207	-0.561862	8.05561	2.63672
-20.4207	-0.551862	8.05533	2.73438
-20.4207	-0.541862	8.05513	3.14941
-20.4207	-0.531862	8.05486	2.75879
-20.4207	-0.521862	8.05502	2.22168
-20.4207	-0.511889	8.05395	2.41699
-20.4207	-0.501912	8.05411	1.85547
-20.4207	-0.491939	8.05467	2.73438
-20.4208	-0.481989	8.05459	2.83203
-20.4208	-0.472065	8.05436	2.88086
-20.4208	-0.462191	8.05475	2.56348
-20.4207	-0.452341	8.05491	1.24512
-20.4207	-0.442491	8.05597	2.31934
-20.4207	-0.432667	8.05548	1.80664
-20.4207	-0.422893	8.05495	2.46582
-20.4208	-0.413065	8.05403	3.32031
-20.4208	-0.403165	8.05432	3.36914
-20.4208	-0.393212	8.05432	4.61426
-20.4208	-0.383212	8.05404	3.58887
-20.4209	-0.373186	8.0535	2.27051
-20.4209	-0.363189	8.05349	2.53906
-20.4209	-0.353212	8.05286	2.09961
-20.4209	-0.343186	8.05223	2.73438
-20.421	-0.333136	8.05216	2.39258
-20.421	-0.323112	8.05295	3.19824
-20.421	-0.313086	8.0531	2.49023
-20.421	-0.30301	8.05255	2.73438
-20.4209	-0.292936	8.05156	3.24707
-20.4209	-0.282886	8.05146	3.00293
-20.4209	-0.272862	8.05133	4.46777
-20.4209	-0.262836	8.05114	2.49023
-20.4209	-0.252786	8.0509	2.19727
-20.4209	-0.242762	8.05193	1.63574
-20.4209	-0.232762	8.05209	1.87988
-20.4209	-0.222762	8.05292	2.27051
-20.4209	-0.212762	8.05215	2.31934
-20.4209	-0.202736	8.0516	2.46582
-20.4209	-0.192712	8.05173	1.83105
-20.4209	-0.182634	8.05151	3.4668
-20.4209	-0.172562	8.05129	2.68555
-20.4209	-0.16251	8.05153	3.36914
-20.4209	-0.152462	8.04968	2.51465
-20.4209	-0.142462	8.04942	4.37012
-20.4209	-0.132489	8.05051	3.51563
-20.4209	-0.122512	8.05062	3.07617
-20.4209	-0.112539	8.05009	4.00391
-20.4209	-0.102589	8.05023	3.61328
-20.421	-0.0926386	8.04902	2.68555
-20.421	-0.0826886	8.04962	3.10059
-20.421	-0.0727124	8.04935	3.07617
-20.4209	-0.0626863	8.0488	1.66016
-20.4209	-0.0526363	8.04902	1.87988
-20.4209	-0.0425863	8.04962	2.85645
-20.4208	-0.0325624	8.04945	3.49121
-20.4208	-0.0225101	8.04923	4.5166
-20.4208	-0.0124363	8.04903	3.14941
-20.4208	-0.00238625	8.04922	3.19824
-20.4208	0.00766375	8.04884	2.68555
-20.4208	0.0176876	8.04912	3.24707
-20.4208	0.0277137	8.04895	3.51563
-20.4208	0.0377376	8.04915	3.97949
-20.4208	0.0477637	8.04761	1.78223
-20.4208	0.0578137	8.04579	3.44238
-20.4208	0.0678637	8.04739	2.24609
-20.4208	0.0779137	8.04649	2.09961
-20.4208	0.0879376	8.04733	2.46582
-20.4208	0.0979899	8.04712	1.66016
-20.4208	0.108038	8.04714	2.41699
-20.4208	0.11809	8.04753	2.36816
-20.4208	0.128164	8.04706	2.83203
-20.4209	0.138214	8.04636	3.10059
-20.4209	0.148264	8.04727	3.36914
-20.4209	0.158314	8.04652	2.58789
-20.4209	0.168338	8.04594	3.90625
-20.4209	0.178364	8.04626	2.6123
-20.4209	0.188361	8.04596	2.68555
-20.4209	0.198338	8.04526	1.68457
-20.4209	0.208311	8.04586	2.75879
-20.4209	0.218261	8.04575	2.83203
-20.4208	0.228159	8.04551	3.17383
-20.4208	0.238035	8.04532	1.58691
-20.4209	0.247909	8.04504	2.00195
-20.4208	0.257733	8.04515	3.85742
-20.4208	0.267533	8.04485	3.2959
-20.4208	0.277333	8.04422	2.27051
-20.4208	0.287133	8.04488	4.05273
-20.4208	0.296959	8.04429	2.51465
-20.4208	0.306809	8.04402	2.05078
-20.4208	0.316685	8.04453	3.6377
-20.4208	0.326611	8.04445	3.4668
-20.4208	0.336588	8.04463	2.39258
-20.4208	0.346588	8.0448	3.27148
-20.4208	0.356614	8.04476	3.19824
-20.4209	0.366664	8.04381	1.92871
-20.4209	0.37674	8.04457	4.07715
-20.4209	0.38684	8.04375	2.51465
-20.4209	0.396914	8.04369	2.46582
-20.4209	0.40699	8.04338	3.58887
-20.4209	0.41709	8.04351	3.14941
-20.4209	0.42719	8.04358	2.68555
-20.4209	0.437264	8.04342	3.44238
-20.4209	0.44734	8.04296	2.83203
-20.421	0.45744	8.04302	2.44141
-20.4209	0.46754	8.04319	3.71094
-20.4209	0.47764	8.04336	4.00391
-20.4209	0.487714	8.04234	3.02734
-20.421	0.497816	8.0425	2.6123
-20.4209	0.507914	8.04198	3.24707
-20.4209	0.517964	8.04173	2.05078
-20.4209	0.528014	8.04068	1.34277
-20.4208	0.538064	8.04167	3.00293
-20.4208	0.548114	8.04092	2.56348
-20.4208	0.558164	8.04163	2.58789
-20.4208	0.568214	8.04109	2.73438
-20.4208	0.578264	8.04096	1.29395
-20.4208	0.588288	8.04147	3.2959
-20.4208	0.598288	8.04139	2.7832
-20.4208	0.608314	8.04052	2.34375
-20.4208	0.618338	8.04072	2.58789
-20.4208	0.628364	8.04123	2.6123
-20.4208	0.638361	8.04109	2.41699
-20.4208	0.648338	8.04108	2.12402
-20.4209	0.658311	8.0406	0.90332
-20.4209	0.668288	8.04088	1.17188
-20.4209	0.678261	8.04033	1.63574
-20.4209	0.688211	8.0402	2.53906
-20.4209	0.698135	8.04009	2.63672
-20.4209	0.708035	8.03942	2.49023
-20.4209	0.717961	8.03968	2.6123
-20.4209	0.727885	8.03968	2.22168
-20.4209	0.737759	8.03977	2.92969
-20.4209	0.747635	8.03939	1.70898
-20.4209	0.757535	8.03934	2.88086
-20.4209	0.767435	8.03896	2.05078
-20.4209	0.777335	8.03849	2.31934
-20.4208	0.787235	8.03872	2.39258
-20.4208	0.797135	8.03877	2.36816
-20.4208	0.807035	8.03884	3.4668
-20.4208	0.816988	8.03838	2.66113
-20.4208	0.826961	8.03834	2.92969
-20.4208	0.836938	8.03787	2.90527
-20.4208	0.846938	8.03817	3.4668
-20.4208	0.856938	8.03709	2.46582
-20.4208	0.866964	8.03687	4.61426
-20.4208	0.877014	8.03759	2.24609
-20.4208	0.887038	8.03798	3.66211
-20.4208	0.897064	8.03856	4.5166
-20.4208	0.90714	8.03842	4.49219
-20.4208	0.917214	8.03837	3.27148
-20.4208	0.927264	8.03787	3.80859
-20.4208	0.93734	8.03754	2.56348
-20.4208	0.947414	8.03772	3.61328
-20.4208	0.957464	8.03818	3.41797
